order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount,warehouse_id,delivery_days,returned_flag
4355,203,2062,9,282.78,16.05,498.64,8,9,0
4356,2649,625,5,59.27,9.72,644.27,4,5,0
4357,2529,4508,9,422.13,20.82,1950.77,18,10,0
4358,2153,3976,8,250.9,8.6,1207.98,6,7,0
4359,3675,1800,7,215.59,7.19,490.12,5,9,0
4360,718,388,4,194.66,26.02,2245.68,17,8,0
4361,3895,4985,5,393.46,3.35,428.09,1,3,1
4362,1087,2752,1,45.08,29.09,226.76,16,7,0
4363,4201,4337,5,354.19,16.97,2573.42,17,2,0
4364,4671,3642,2,320.38,27.83,1629.81,20,6,0
4365,273,2089,1,214.58,29.46,1917.48,14,11,0
4366,1137,4602,2,475.93,12.49,2996.59,8,11,0
4367,3308,3625,8,277.61,5.8,2868.5,1,1,0
4368,366,3558,6,299.91,28.11,1251.05,5,12,0
4369,4558,4311,6,382.74,25.49,1485.53,7,4,0
4370,1486,4854,9,314.54,5.42,189.04,1,3,0
4371,4464,1652,2,422.23,4.55,1470.21,8,9,0
4372,1609,2007,1,118.33,29.72,847.95,4,7,1
4373,4930,4482,5,393.95,17.35,2273.14,14,11,1
4374,3813,195,4,36.47,13.61,1093.45,11,2,0
4375,3333,3851,4,343.21,18.73,50.89,13,5,0
4376,736,3188,8,492.77,25.05,2136.82,18,7,0
4377,2441,3971,2,345.26,0.43,623.56,4,8,0
4378,1132,4297,1,168.16,3.03,831.83,19,13,0
4379,452,3296,2,255.73,20.5,243.65,18,4,0
4380,2499,3724,9,496.45,20.37,2342.19,13,5,0
4381,3111,4094,7,242.06,29.56,744.22,4,12,0
4382,1656,3070,4,394.95,0.81,2290.8,14,6,0
4383,734,1172,9,95.25,2.37,82.95,4,14,0
4384,3301,3724,6,421.22,14.41,1937.76,15,12,1
4385,2392,521,8,92.29,19.75,370.24,12,10,0
4386,1217,237,5,496.85,7.75,1271.63,20,8,0
4387,1680,4973,2,58.36,7.69,936.19,7,2,0
4388,3283,3213,9,193.91,1.17,2343.33,1,14,0
4389,1111,1676,5,352.68,1.39,2381.44,17,12,0
4390,1698,3287,4,373.84,2.69,2557.12,14,13,0
4391,3685,2331,8,156.63,2.07,56.95,3,13,0
4392,2704,732,2,301.06,26.41,2550.73,6,12,0
4393,4393,3487,7,47.1,12.22,732.92,6,8,0
4394,4192,64,3,22.71,22.76,2506.9,6,11,0
4395,2595,4408,6,73.04,3.82,2510.65,14,3,0
4396,1219,3852,2,201.46,0.33,677.09,13,8,0
4397,3903,4372,3,246.91,29.95,745.46,1,14,0
4398,2708,1956,7,54.05,23.91,494.48,8,10,0
4399,4173,3011,1,222.64,24.98,544.2,6,10,0
4400,1102,3165,7,455.71,18.07,2865.02,13,13,0
4401,1880,2161,7,299.17,5.92,1160.43,6,5,0
4402,1883,2117,9,157.45,0.71,129.0,7,5,0
4403,3634,3647,5,98.13,22.4,994.74,11,7,0
4404,4645,2403,8,258.66,24.34,155.51,18,14,0
4405,1626,2188,3,123.78,14.43,2944.75,3,6,0
4406,2293,3895,1,471.58,18.66,1998.53,18,4,1
4407,2733,559,2,167.08,29.36,1541.9,17,2,0
4408,4095,4448,5,27.33,10.12,346.56,5,10,0
4409,4383,2676,9,392.88,25.5,806.45,13,3,0
4410,2120,707,4,396.75,26.19,2314.55,1,14,0
4411,932,2414,7,445.63,2.5,2706.77,1,1,0
4412,734,1470,7,410.51,14.25,2463.19,6,2,0
4413,2229,375,1,152.05,17.39,2009.24,13,10,0
4414,159,2561,2,382.18,4.34,1633.0,3,1,0
4415,2723,2945,8,429.84,12.34,1399.35,17,8,0
4416,421,82,4,423.52,13.59,480.52,14,1,0
4417,3823,4202,8,230.05,8.33,363.58,19,1,0
4418,1086,3178,8,352.8,2.71,2424.42,9,10,1
4419,167,3010,7,465.16,10.46,2370.66,14,5,0
4420,247,2374,2,314.65,18.34,63.36,8,2,1
4421,1884,4160,6,164.2,11.14,1565.2,1,14,0
4422,3840,2755,1,44.98,7.05,463.15,17,12,0
4423,1384,4914,5,60.37,5.95,2303.01,7,11,0
4424,2398,4686,4,242.8,12.22,559.16,20,6,0
4425,3486,478,2,304.42,29.04,1542.68,17,12,0
4426,425,2697,5,93.66,18.92,2022.71,13,9,0
4427,2703,4791,1,97.88,3.17,1177.38,19,2,0
4428,2697,1309,3,62.5,4.14,2017.03,13,10,0
4429,2034,2265,7,162.59,17.86,2743.11,15,11,0
4430,3492,1063,4,291.64,7.45,2162.09,16,8,0
4431,3700,2956,7,344.41,24.98,974.83,13,3,0
4432,1969,748,7,455.82,2.08,1062.85,4,3,0
4433,4109,988,6,300.34,7.09,1010.39,16,8,0
4434,2779,3259,3,119.4,19.04,1445.77,14,11,0
4435,3602,4167,8,365.05,19.7,279.92,18,12,0
4436,1032,126,4,447.12,21.41,70.8,20,12,0
4437,1084,2596,2,108.85,26.0,937.0,8,3,0
4438,4980,800,2,387.89,29.07,2453.19,5,14,1
4439,4760,4333,1,404.42,6.03,2606.82,2,3,0
4440,556,3899,1,156.66,7.77,2246.7,9,12,0
4441,104,3802,1,252.58,11.83,561.41,11,10,0
4442,4543,1462,9,210.52,11.48,1486.24,18,2,0
4443,1459,34,3,128.97,10.6,1527.48,8,13,0
4444,1236,3755,7,260.15,1.87,583.11,15,2,0
4445,1251,3738,5,437.88,25.88,1106.11,3,10,0
4446,3582,4246,7,40.24,19.9,890.39,12,6,0
4447,1448,2157,7,456.16,23.62,766.63,3,5,0
4448,3069,3018,6,32.37,29.99,1224.58,5,6,0
4449,1775,657,5,225.84,14.68,961.33,19,13,0
4450,2453,2541,9,18.18,3.99,2786.2,7,7,0
4451,289,1352,7,362.83,24.99,1893.21,11,4,0
4452,3945,4210,1,60.9,22.28,1747.54,20,7,0
4453,1901,852,8,418.45,23.05,1259.3,8,7,0
4454,4863,108,2,449.64,4.83,1369.79,11,11,0
4455,55,4383,5,204.58,22.64,1357.42,17,12,0
4456,1857,1406,3,493.03,17.78,62.39,19,3,0
4457,3385,3990,5,201.7,1.52,2874.3,17,2,0
4458,2374,4971,8,231.4,8.76,2151.04,6,3,0
4459,4238,2073,1,212.63,6.61,1646.45,7,5,0
4460,220,2291,8,274.6,8.73,717.16,1,5,0
4461,4736,1612,2,460.22,5.99,22.95,2,14,0
4462,1959,4765,4,58.4,11.94,842.26,16,11,0
4463,1303,3394,6,200.26,6.51,2348.94,10,11,0
4464,2731,4622,8,181.56,11.88,2914.0,20,11,1
4465,871,1135,6,54.46,0.5,2282.11,3,2,0
4466,3256,4632,3,389.05,22.08,1300.49,17,7,0
4467,1169,1837,4,73.56,10.41,2544.19,7,2,0
4468,1018,3326,2,28.16,8.63,2987.84,16,10,0
4469,4148,795,9,486.93,25.77,930.98,19,10,0
4470,3207,3518,9,350.15,22.46,1235.17,17,8,0
4471,2425,4262,7,366.22,25.89,1300.84,12,8,0
4472,2066,414,5,289.65,26.19,1156.78,8,9,0
4473,1232,393,3,89.81,21.89,1934.86,15,1,0
4474,2182,232,1,269.34,1.73,2616.75,11,4,0
4475,1428,1943,6,389.48,2.87,2599.25,3,3,0
4476,4733,2294,4,355.7,2.2,318.83,6,2,0
4477,343,3699,2,322.69,7.44,97.81,18,2,0
4478,4610,3649,7,45.73,25.92,1312.91,7,5,0
4479,153,1187,2,325.55,1.15,438.85,7,7,0
4480,4975,4759,2,38.25,1.7,218.93,3,7,1
4481,4523,886,8,459.26,3.53,331.97,17,1,0
4482,4840,610,8,427.84,17.35,1908.21,14,8,0
4483,157,98,8,16.57,9.57,1057.71,8,6,0
4484,3017,947,4,110.85,28.22,1898.0,20,14,1
4485,3214,1683,7,286.77,4.06,148.42,10,10,0
4486,783,1789,8,27.22,24.14,2799.23,3,8,0
4487,4979,2558,9,455.31,19.35,2901.22,2,11,0
4488,1216,2480,2,449.86,19.59,2803.73,6,13,0
4489,4396,4977,7,88.69,10.55,719.08,19,12,0
4490,3593,4964,4,460.66,0.14,2581.64,3,4,0
4491,348,1764,3,353.01,11.0,1170.78,6,6,0
4492,2884,1894,6,233.65,18.04,2097.57,14,1,0
4493,2536,4091,6,232.36,22.12,574.57,19,11,0
4494,1676,54,8,160.86,16.59,1269.78,19,11,0
4495,4475,3815,6,294.95,29.43,2684.87,20,4,1
4496,2945,4786,1,302.83,17.6,1378.22,16,6,0
4497,1697,1273,5,89.23,2.49,2792.15,1,10,0
4498,724,2821,7,244.51,25.65,1077.89,11,7,0
4499,2415,4134,3,59.63,19.58,1788.59,10,10,0
4500,906,461,9,387.66,15.51,1331.27,17,13,0
4501,3656,452,3,398.61,23.37,396.92,10,5,0
4502,1422,1254,6,428.51,20.71,1443.5,6,3,0
4503,4925,3906,2,27.41,28.46,1086.6,10,9,0
4504,3355,2631,4,334.81,13.93,597.8,14,10,0
4505,2125,285,2,438.55,21.32,1276.71,7,14,0
4506,2742,3614,9,170.97,13.77,857.26,11,8,0
4507,4872,278,2,397.18,8.34,779.97,11,10,0
4508,4312,1521,8,7.83,9.58,2577.95,11,1,0
4509,3525,2980,4,334.31,17.76,2302.86,6,2,0
4510,2114,4537,2,124.14,5.41,2033.89,8,2,0
4511,3541,3203,7,43.7,15.16,1100.27,14,9,0
4512,2662,1593,4,252.61,20.8,701.28,18,6,0
4513,3035,4638,9,186.45,16.09,1897.5,3,9,1
4514,3784,2917,2,300.34,16.88,843.76,9,8,0
4515,4684,4112,8,428.8,6.38,2252.13,4,6,0
4516,4554,3571,1,199.06,19.73,1451.0,18,6,0
4517,1735,1474,4,463.73,17.92,2731.89,14,6,0
4518,921,4911,3,137.9,16.0,2692.67,5,5,0
4519,3866,3932,9,390.07,20.88,1335.38,13,13,0
4520,2676,4509,4,322.12,21.03,2863.17,9,1,0
4521,3482,667,5,260.04,20.76,1985.66,15,6,1
4522,454,1554,3,227.4,4.22,1819.19,10,1,0
4523,4950,3112,2,457.24,17.67,289.1,18,8,0
4524,4608,837,8,325.94,20.96,2947.57,20,11,0
4525,1383,4182,9,183.76,18.25,283.92,11,14,0
4526,1676,3352,8,278.35,5.79,815.79,4,7,0
4527,1946,3553,3,277.87,0.72,519.27,12,4,0
4528,4877,140,1,439.11,18.25,180.71,4,14,0
4529,4178,1745,2,25.58,6.61,2996.42,13,7,0
4530,709,3644,7,223.19,24.83,963.75,9,7,0
4531,1055,354,9,257.51,28.06,147.85,12,7,0
4532,399,2708,2,80.22,25.16,383.7,7,4,0
4533,4066,1096,6,5.39,5.12,716.92,16,14,0
4534,3606,958,9,6.06,24.55,125.67,8,9,0
4535,2040,3392,4,492.26,5.36,448.68,15,5,0
4536,272,3292,5,42.57,8.94,105.81,17,2,0
4537,1412,3688,8,49.66,24.85,508.32,19,11,0
4538,2913,4042,5,66.51,4.36,1341.07,9,7,0
4539,4444,2703,5,494.43,5.63,2927.64,2,14,0
4540,2986,4615,4,373.6,25.35,2033.67,6,5,0
4541,4632,2282,7,207.29,29.61,1615.91,8,6,0
4542,4652,4279,3,493.59,19.08,2968.96,3,7,0
4543,260,1273,5,282.38,18.52,2113.3,2,3,0
4544,2970,4596,8,404.47,16.22,1116.68,18,5,0
4545,2107,4149,9,42.42,7.34,2380.94,14,6,0
4546,2162,150,7,469.97,1.13,1451.12,6,2,0
4547,3337,2407,7,476.5,13.51,130.14,12,9,0
4548,3758,2453,7,432.45,25.41,1911.21,8,4,0
4549,781,346,1,84.72,26.66,2193.61,14,1,0
4550,3583,1354,9,6.63,15.17,2936.98,9,8,0
4551,3451,4441,3,449.75,28.19,302.35,6,13,1
4552,4149,1944,4,157.02,16.92,973.53,12,13,0
4553,61,1588,5,184.69,22.78,2169.18,16,3,0
4554,2437,4343,5,237.81,13.26,1941.16,6,2,0
4555,844,4837,8,162.23,2.46,1553.42,14,12,0
4556,988,4292,3,299.42,25.13,575.34,13,11,0
4557,1409,4861,4,204.7,28.29,640.49,8,7,0
4558,1692,4092,6,367.21,21.71,2905.63,4,10,0
4559,819,530,7,20.79,12.27,327.16,8,10,0
4560,581,37,4,106.5,25.81,2195.39,18,1,0
4561,3233,4683,2,457.77,18.93,15.84,19,9,0
4562,4063,4129,1,27.4,0.08,380.06,11,2,0
4563,3407,4644,9,241.35,28.06,2564.07,19,4,0
4564,2369,4335,9,94.79,13.89,936.08,6,4,0
4565,2420,1631,6,390.55,5.23,2984.28,19,13,0
4566,2840,1716,7,262.26,5.49,2196.67,8,5,0
4567,521,1425,7,360.76,10.24,1106.76,18,11,0
4568,2467,1673,1,415.6,1.27,1286.56,5,2,0
4569,4413,4687,6,376.79,9.17,730.66,15,14,0
4570,328,3869,7,207.53,2.73,2455.02,17,6,0
4571,3912,4228,8,230.28,6.06,32.06,11,4,0
4572,535,1644,9,329.23,0.54,724.21,6,7,0
4573,4542,4492,6,375.34,20.43,2612.5,3,13,0
4574,4524,4798,2,189.21,17.27,2922.02,3,5,1
4575,2235,1836,1,390.21,2.77,1323.18,9,13,0
4576,721,2566,7,7.44,23.26,2483.9,15,13,0
4577,603,2349,5,456.48,20.64,2448.5,12,12,1
4578,3339,1733,8,299.9,4.63,2319.47,9,6,0
4579,3671,3643,1,284.98,1.24,2527.44,15,10,0
4580,3592,81,7,282.78,4.05,2838.56,8,14,0
4581,499,3353,1,24.76,3.51,168.47,7,6,0
4582,4186,4203,9,474.96,18.31,1083.72,17,11,0
4583,520,2396,2,383.24,1.54,2106.49,4,11,0
4584,3187,442,9,359.31,9.33,592.26,20,13,0
4585,2082,3999,6,352.05,10.77,1598.16,10,7,0
4586,3172,2459,4,274.1,2.57,1873.98,3,11,0
4587,845,4137,4,313.23,10.3,510.86,6,5,0
4588,3678,1460,4,462.58,16.99,2056.75,15,4,0
4589,1407,1204,9,183.46,9.67,123.47,18,14,0
4590,3777,1534,5,300.85,27.92,93.84,11,10,1
4591,2556,2768,2,198.24,8.58,2227.55,10,9,0
4592,2297,946,4,63.78,19.53,1959.44,7,12,0
4593,1182,867,5,76.53,16.16,2296.85,20,11,0
4594,3481,4045,3,37.0,11.26,53.67,4,6,0
4595,4257,1199,1,198.03,29.07,243.05,14,7,0
4596,528,1777,9,177.85,25.77,927.89,12,8,0
4597,495,2516,2,66.27,6.02,319.38,17,1,0
4598,2845,4215,1,227.3,29.17,1001.51,6,3,0
4599,2318,590,8,110.45,0.57,1685.72,16,8,0
4600,2285,162,2,55.1,0.32,1661.83,19,12,0
4601,373,716,7,164.35,2.86,283.46,4,11,0
4602,3974,4130,1,338.76,10.67,224.83,5,11,0
4603,3480,4112,8,23.44,10.95,142.73,20,14,0
4604,2427,2339,1,344.62,1.67,2640.27,13,8,0
4605,1721,2795,5,75.64,22.29,2289.63,20,10,0
4606,1489,1338,7,454.78,9.63,2472.75,13,8,0
4607,106,4045,7,53.29,28.44,66.04,14,14,0
4608,1046,4891,1,99.74,29.95,2156.96,1,3,0
4609,4968,30,7,117.67,20.71,1904.09,14,12,0
4610,4370,1441,1,333.43,3.46,300.26,4,11,0
4611,4409,2400,3,406.5,15.52,1750.52,1,7,0
4612,3841,462,2,267.12,23.54,201.06,8,10,0
4613,869,3120,2,373.36,27.55,1365.42,13,6,0
4614,1882,1896,2,444.3,12.8,2054.08,9,10,0
4615,2743,3412,8,307.26,0.01,193.57,4,11,0
4616,2066,1535,3,158.67,12.21,1538.34,14,6,0
4617,3781,4863,4,80.79,17.18,2073.75,1,4,0
4618,3850,3937,4,296.41,3.33,161.21,5,14,0
4619,1376,1952,6,419.04,19.38,2612.01,10,14,0
4620,2343,4586,4,99.23,16.88,1069.82,9,10,0
4621,4260,3549,1,499.74,14.33,950.09,8,2,0
4622,3891,2951,1,67.91,16.27,373.21,13,2,0
4623,1903,3865,1,24.35,0.89,2956.16,13,14,0
4624,4751,3843,2,344.54,22.59,1738.8,16,7,0
4625,4411,3500,7,185.7,20.96,1753.95,2,3,0
4626,4513,3819,3,336.86,6.02,1833.61,2,10,0
4627,1860,2017,7,94.6,2.3,1257.88,20,3,0
4628,4403,2348,7,97.46,11.78,1154.54,5,11,0
4629,3715,4937,1,253.66,22.72,1651.01,5,11,0
4630,632,2635,3,472.91,11.86,503.35,12,6,0
4631,4197,2937,4,190.82,21.68,1770.7,5,11,0
4632,4770,3058,1,41.09,23.29,1498.47,10,12,0
4633,1834,4452,8,369.91,1.38,452.81,14,13,0
4634,1801,311,5,461.5,11.86,2340.64,1,14,0
4635,4716,1609,8,184.79,29.65,235.68,11,4,0
4636,2544,612,6,231.25,0.79,728.22,5,3,0
4637,102,481,6,475.97,26.85,515.17,4,6,0
4638,1413,3267,9,375.28,3.51,1378.75,11,14,0
4639,4339,1210,4,336.22,18.32,2127.43,7,1,0
4640,4444,4970,9,68.6,28.49,734.2,13,11,0
4641,4129,3833,6,292.75,18.48,462.49,14,14,0
4642,81,1340,9,430.73,5.7,1701.16,1,1,1
4643,3847,3144,2,364.63,6.22,2000.21,20,8,0
4644,1832,4139,2,62.5,0.9,2853.41,17,8,0
4645,2211,1165,1,337.3,10.67,1827.84,15,9,0
4646,4807,3053,9,403.37,17.54,1708.15,7,3,0
4647,3592,2234,6,193.92,24.31,1423.01,6,5,0
4648,3443,3010,4,378.28,17.48,845.78,17,6,0
4649,2540,2977,9,357.56,27.36,2853.71,17,3,0
4650,2527,3588,5,169.58,20.74,2135.3,3,11,0
4651,4216,3327,6,372.43,16.59,1426.31,1,14,0
4652,4101,2543,1,321.62,6.18,1601.18,3,8,0
4653,216,2512,8,159.45,23.55,2874.63,4,3,0
4654,3710,4237,7,270.37,9.09,1461.5,14,9,0
4655,3789,1925,3,231.16,9.63,2980.22,3,5,0
4656,2774,2987,5,30.02,3.18,1718.11,5,13,0
4657,602,1472,9,343.08,1.53,2751.99,5,14,0
4658,1873,3400,3,72.5,13.66,2174.3,17,10,0
4659,2131,3576,8,124.92,3.68,335.32,5,7,0
4660,178,4159,4,479.33,10.16,1849.84,3,11,1
4661,692,829,9,119.22,25.13,2859.36,3,11,0
4662,2078,31,9,198.97,9.88,1007.49,9,11,0
4663,727,1100,6,480.16,18.62,1077.89,9,12,0
4664,1935,301,9,376.39,25.53,355.92,11,7,0
4665,3927,2712,4,341.86,4.47,1539.33,9,11,0
4666,3675,1599,1,411.32,28.4,902.86,19,14,0
4667,2054,4641,5,34.4,16.81,2316.84,7,5,0
4668,1758,2831,7,444.13,22.07,625.93,14,8,0
4669,2053,1692,6,129.86,25.75,2216.38,17,1,0
4670,4160,1064,8,81.03,23.37,1234.48,7,6,0
4671,1038,4428,3,415.61,7.23,2816.91,12,11,0
4672,4660,926,8,143.79,7.53,1724.93,9,3,0
4673,3345,1929,3,123.09,5.35,2660.16,17,11,1
4674,680,2106,3,396.48,5.86,779.04,13,2,0
4675,3039,3946,8,32.58,24.14,2841.38,3,2,1
4676,4443,3597,8,42.7,16.81,658.38,16,14,0
4677,3269,4180,8,407.43,3.86,2837.6,1,4,0
4678,3281,4371,7,212.34,9.27,2628.25,5,9,0
4679,3103,3008,8,423.95,2.32,614.3,7,11,1
4680,185,4996,6,395.73,24.83,1973.66,3,1,0
4681,4686,26,2,281.01,18.46,1113.88,15,3,0
4682,4567,1203,7,376.03,4.93,1210.65,5,1,0
4683,3933,2529,7,75.88,25.12,128.12,16,1,0
4684,1639,894,1,99.24,26.91,2486.93,16,10,0
4685,2479,3519,7,422.1,21.16,786.11,5,7,0
4686,2636,3403,1,173.93,14.93,2308.63,8,8,0
4687,956,2875,7,7.45,23.17,1771.62,16,10,0
4688,3962,2374,6,476.91,11.5,2912.62,17,3,0
4689,3350,3045,6,357.35,13.42,610.36,4,1,0
4690,4382,3416,2,423.46,12.88,968.3,9,1,0
4691,3238,2027,7,456.81,29.25,507.73,13,13,0
4692,1787,3731,8,317.46,9.91,2498.53,4,7,0
4693,724,4769,8,254.03,14.9,997.7,19,9,0
4694,2042,1751,3,79.66,26.59,593.44,15,5,0
4695,3767,1479,6,98.32,2.56,1780.08,18,1,0
4696,412,3504,6,228.06,8.69,1138.97,11,12,0
4697,515,3461,5,38.01,22.53,2438.55,2,11,0
4698,1467,175,9,394.44,22.15,2293.56,20,2,0
4699,1123,3134,9,281.42,16.71,368.55,13,4,0
4700,1470,601,3,463.39,20.84,2569.08,11,13,0
4701,2495,3917,8,314.24,8.51,2947.88,15,9,1
4702,3603,2216,9,486.23,19.44,2255.28,12,7,0
4703,902,701,5,142.98,1.42,2473.62,14,3,0
4704,70,4811,6,178.21,29.57,2753.15,10,14,0
4705,1519,4864,4,214.54,19.21,2359.7,3,9,1
4706,1470,2058,6,151.19,5.38,1758.36,7,3,0
4707,3150,2793,3,398.85,21.64,213.8,18,2,1
4708,3086,2398,6,269.1,19.18,1458.48,15,10,0
4709,1217,1975,7,230.28,28.93,2350.99,3,11,0
4710,2429,3664,1,230.9,8.67,776.09,19,6,0
4711,2806,3214,7,408.15,1.69,1964.04,6,8,0
4712,2605,1540,3,124.31,5.5,952.34,11,8,0
4713,1766,2947,5,163.86,12.56,2587.89,6,9,0
4714,592,2872,5,465.13,7.13,1096.13,10,5,0
4715,1968,789,6,201.64,22.3,145.95,15,6,0
4716,3537,662,2,497.85,1.43,1751.19,4,12,0
4717,4274,4887,9,221.49,3.86,146.81,20,14,0
4718,4018,1273,7,214.17,9.26,654.88,4,5,0
4719,3849,3460,4,298.75,16.81,1509.32,9,2,0
4720,4276,2047,5,424.11,8.75,2381.9,15,8,0
4721,4174,2470,5,361.04,16.85,966.98,5,10,0
4722,1481,4889,6,382.02,9.34,875.13,9,9,0
4723,2697,2491,4,488.56,22.8,347.87,10,12,0
4724,417,2434,6,399.19,22.25,1761.13,20,11,0
4725,4853,2618,4,236.28,23.7,1602.3,2,8,0
4726,3743,3390,5,330.06,28.7,36.53,6,8,0
4727,4042,1761,4,416.09,24.78,2111.72,10,10,0
4728,295,4517,9,88.89,24.87,1386.54,15,6,0
4729,965,3042,1,177.07,11.43,874.55,17,9,0
4730,722,623,5,304.36,9.33,2135.27,16,14,0
4731,4449,1150,5,193.13,6.65,2437.27,17,13,0
4732,1393,1016,1,31.78,13.31,1795.45,18,14,0
4733,338,4167,4,470.45,11.29,292.37,2,11,0
4734,3514,515,2,272.23,6.64,2718.34,14,12,0
4735,2380,2550,2,319.18,0.05,63.31,4,2,0
4736,473,4028,2,361.12,13.67,635.92,16,7,0
4737,832,1574,1,23.01,29.42,800.55,6,14,0
4738,886,3942,9,95.0,21.9,1116.26,17,6,0
4739,1051,3810,6,452.23,28.19,1072.91,6,4,0
4740,617,2335,7,394.68,15.01,2697.87,15,11,0
4741,245,1352,6,37.71,29.6,2390.49,1,10,0
4742,1801,25,4,394.9,5.98,612.27,2,11,0
4743,689,4599,2,450.39,16.58,2862.83,9,10,0
4744,2240,473,5,87.69,7.81,1093.21,4,3,0
4745,4301,4349,3,36.01,6.86,663.46,15,7,1
4746,4671,257,1,432.2,28.07,2837.71,20,6,0
4747,625,3408,2,302.39,17.3,1719.92,1,6,0
4748,4098,2557,8,495.05,2.51,1773.18,20,1,0
4749,679,4483,7,354.1,11.03,1971.41,15,9,0
4750,3001,4971,7,257.99,25.14,1879.43,8,7,0
4751,2928,1072,9,126.56,2.81,1893.36,20,13,0
4752,1342,4965,2,351.39,0.66,15.85,20,11,0
4753,4877,1678,2,43.06,25.37,2060.19,15,5,0
4754,4985,170,6,210.75,20.44,2228.99,20,1,0
4755,2351,4337,2,176.6,2.1,90.53,15,10,0
4756,3597,631,8,303.45,5.51,1877.18,6,11,0
4757,695,4431,9,114.87,2.13,801.3,16,2,0
4758,4251,2839,6,85.65,2.08,1888.53,19,2,0
4759,858,3837,6,79.03,27.0,802.1,1,5,0
4760,4630,4327,5,158.71,22.61,296.79,16,6,0
4761,2368,4043,7,432.42,15.39,542.99,4,13,0
4762,1046,347,6,201.63,9.57,2754.15,9,9,0
4763,988,4758,9,446.18,18.34,1323.0,17,8,0
4764,2538,3511,6,374.95,8.57,2749.83,6,7,0
4765,1,3383,1,359.13,4.27,1457.07,12,10,0
4766,3012,3897,4,385.15,14.6,2696.07,8,7,0
4767,3536,1464,7,254.39,25.36,1707.05,10,4,0
4768,3415,2434,3,138.19,20.54,1059.57,9,2,0
4769,4134,3388,6,93.43,23.55,674.18,8,1,0
4770,1449,4254,4,250.97,5.36,1119.93,17,8,0
4771,2532,1309,5,190.9,28.85,539.01,18,4,1
4772,1539,2663,8,330.63,2.26,2944.53,8,10,0
4773,3372,2939,6,177.81,15.31,1052.44,17,11,0
4774,3521,2034,2,33.29,11.16,1675.23,10,2,0
4775,3157,3412,3,192.71,17.77,2990.13,16,13,0
4776,1794,608,1,442.81,28.22,1561.55,7,6,0
4777,3896,2502,9,354.63,3.32,938.89,14,3,0
4778,2260,4067,6,196.06,3.96,1845.9,1,13,0
4779,4412,848,9,109.19,10.04,2453.33,7,2,0
4780,22,1805,3,285.27,19.24,1853.17,4,7,0
4781,4605,974,5,467.95,4.39,668.87,20,4,0
4782,2285,4106,5,292.17,3.92,585.47,2,13,0
4783,1734,2445,5,445.25,23.75,2154.37,4,5,0
4784,2687,352,9,354.29,23.84,2548.1,4,6,1
4785,4140,222,2,64.49,20.42,2100.47,9,7,0
4786,281,4294,6,352.94,12.32,288.81,7,7,0
4787,3424,4557,8,305.07,17.21,973.53,5,4,0
4788,1079,121,4,183.44,18.45,2059.67,12,12,0
4789,844,191,1,477.01,20.37,2136.03,20,8,1
4790,3152,4946,5,168.23,7.01,1397.85,14,4,0
4791,3401,2775,5,46.69,15.47,901.23,17,4,0
4792,3418,4324,4,127.58,29.95,285.7,4,8,0
4793,3575,2460,2,220.99,5.28,168.42,4,13,0
4794,3471,1670,7,445.47,2.33,351.29,6,9,0
4795,324,1788,7,19.21,2.08,1018.81,5,6,0
4796,2865,3894,3,399.71,20.01,1833.85,20,2,0
4797,2762,1371,6,141.98,24.44,2546.0,4,11,1
4798,944,3361,2,303.22,7.12,759.8,20,12,0
4799,1068,228,1,192.37,1.03,235.99,16,10,0
4800,1340,1516,9,135.59,21.44,2897.92,9,8,0
4801,1238,116,1,256.17,22.42,1854.39,11,10,0
4802,1531,395,5,190.37,7.91,435.01,12,9,0
4803,4111,2602,3,199.66,0.45,759.47,10,9,0
4804,1828,2900,9,84.71,23.99,1261.89,17,8,0
4805,3825,2274,8,75.38,10.83,2902.45,20,13,0
4806,1476,2363,4,134.29,15.59,360.68,4,2,0
4807,3347,2038,8,296.27,27.0,1287.5,17,13,0
4808,2638,2585,5,120.34,6.17,1317.22,1,5,1
4809,1371,3954,8,387.8,3.91,2976.59,9,2,0
4810,2168,411,2,408.24,17.46,586.29,17,1,0
4811,4378,2271,8,84.95,19.98,1410.45,12,13,0
4812,362,41,7,488.16,11.81,2960.71,3,4,0
4813,498,3294,6,136.88,0.96,1974.2,19,7,0
4814,3389,1376,8,41.02,2.68,503.55,1,14,0
4815,1676,1484,7,222.0,8.03,2808.77,15,1,0
4816,3813,1655,5,94.88,6.61,1632.91,12,3,0
4817,2408,845,5,393.28,9.45,2443.93,12,5,0
4818,3876,1736,7,61.92,16.16,2419.98,12,10,0
4819,4035,4140,8,244.39,1.68,1662.09,13,12,0
4820,2884,2801,4,46.42,6.79,2450.42,3,13,0
4821,3999,4176,3,449.86,24.0,2655.77,15,9,0
4822,1833,4658,2,157.76,5.05,2439.79,6,9,0
4823,2716,1811,6,310.31,8.98,1896.92,3,10,0
4824,3787,3263,7,366.07,13.71,1766.96,8,7,0
4825,1967,1247,2,20.88,4.87,1395.65,18,7,0
4826,1464,4068,2,193.85,22.76,252.47,9,10,1
4827,747,1987,3,145.22,0.84,1437.75,5,12,0
4828,3024,4226,4,275.32,12.85,1892.0,18,14,0
4829,742,1170,5,386.63,16.4,1362.9,18,3,0
4830,3357,3010,4,69.64,3.73,1261.48,19,7,0
