order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_cost,discount,tax_amount,sales_rep_id
4307,3196,2023-06-05,Delivered,Mobile Banking,Dhaka,27.83,0.23,1.33,65
4308,310,2025-01-09,Cancelled,Cash,Chattogram,3.17,0.24,6.31,17
4309,3828,2025-05-17,Delivered,Cash,Sylhet,41.87,0.06,1.24,82
4310,4653,2023-06-21,Pending,Mobile Banking,Dhaka,28.73,0.05,23.94,52
4311,2961,2024-01-31,Returned,Cash,Khulna,32.93,0.11,1.01,89
4312,2257,2023-07-30,Cancelled,Cash,Khulna,10.85,0.04,18.43,15
4313,435,2024-07-22,Delivered,Card,Khulna,28.35,0.03,34.44,51
4314,3124,2024-10-27,Cancelled,Cash,Chattogram,27.0,0.07,4.34,62
4315,850,2023-01-25,Pending,Card,Sylhet,31.36,0.12,14.92,91
4316,107,2024-04-20,Delivered,Card,Dhaka,42.52,0.18,15.43,60
4317,2672,2025-02-21,Pending,Card,Sylhet,38.46,0.22,14.81,56
4318,120,2023-07-21,Pending,Card,Sylhet,27.8,0.07,29.23,30
4319,3035,2025-05-20,Delivered,Card,Khulna,44.78,0.25,0.67,73
4320,4810,2024-09-01,Cancelled,Cash,Dhaka,18.56,0.01,31.31,89
4321,1893,2024-08-11,Delivered,Cash,Chattogram,25.13,0.13,33.64,34
4322,2162,2024-04-08,Pending,Cash,Sylhet,32.82,0.19,17.54,40
4323,3717,2024-03-12,Returned,Mobile Banking,Rajshahi,22.6,0.09,35.54,11
4324,760,2025-05-21,Delivered,Cash,Khulna,18.71,0.21,15.55,79
4325,1647,2024-04-23,Returned,Card,Rajshahi,6.51,0.26,27.94,29
4326,4550,2025-04-12,Cancelled,Mobile Banking,Chattogram,32.16,0.03,15.86,94
4327,232,2024-01-04,Delivered,Mobile Banking,Chattogram,10.44,0.15,1.99,11
4328,1595,2024-01-14,Returned,Cash,Chattogram,7.77,0.01,3.8,1
4329,562,2023-04-21,Pending,Mobile Banking,Chattogram,9.93,0.08,17.96,81
4330,1807,2023-05-03,Cancelled,Cash,Dhaka,34.74,0.04,39.61,75
4331,876,2023-02-23,Returned,Cash,Rajshahi,7.78,0.19,7.51,29
4332,1639,2024-04-15,Cancelled,Card,Khulna,48.84,0.07,35.88,63
4333,993,2023-07-25,Delivered,Mobile Banking,Rajshahi,38.17,0.08,36.82,76
4334,3736,2023-06-16,Returned,Mobile Banking,Dhaka,20.24,0.06,16.68,94
4335,1557,2024-03-10,Delivered,Mobile Banking,Sylhet,30.07,0.07,18.74,59
4336,4354,2025-02-26,Delivered,Cash,Chattogram,1.37,0.07,20.36,91
4337,4819,2024-08-23,Pending,Mobile Banking,Sylhet,42.38,0.21,30.93,36
4338,2477,2023-01-11,Returned,Card,Chattogram,14.29,0.29,5.39,15
4339,3572,2024-01-18,Returned,Mobile Banking,Khulna,4.52,0.15,13.48,73
4340,677,2024-04-18,Returned,Mobile Banking,Chattogram,38.15,0.18,7.24,95
4341,3757,2024-05-23,Cancelled,Card,Chattogram,17.15,0.25,35.2,89
4342,425,2024-07-17,Cancelled,Cash,Sylhet,28.81,0.14,3.29,60
4343,1601,2024-12-25,Cancelled,Cash,Sylhet,42.36,0.09,30.03,15
4344,1341,2023-02-23,Cancelled,Mobile Banking,Sylhet,39.02,0.29,17.87,34
4345,630,2023-09-04,Returned,Card,Dhaka,17.51,0.27,28.73,62
4346,4230,2024-08-03,Returned,Card,Chattogram,43.57,0.07,35.65,16
4347,3009,2024-06-02,Cancelled,Card,Sylhet,20.05,0.21,13.92,23
4348,2066,2023-05-20,Pending,Cash,Dhaka,25.5,0.19,9.47,33
4349,4464,2025-06-16,Returned,Cash,Khulna,31.01,0.19,26.18,93
4350,168,2025-05-20,Cancelled,Cash,Khulna,4.48,0.25,39.9,96
4351,4006,2024-02-09,Delivered,Card,Chattogram,30.26,0.2,29.32,32
4352,4013,2024-05-20,Pending,Cash,Sylhet,29.29,0.16,31.93,16
4353,17,2023-08-12,Returned,Mobile Banking,Chattogram,43.8,0.25,25.38,79
4354,1546,2024-08-03,Pending,Cash,Chattogram,18.33,0.08,15.04,85
4355,1531,2023-12-13,Cancelled,Mobile Banking,Chattogram,12.87,0.2,26.36,28
4356,3814,2025-05-12,Delivered,Cash,Dhaka,24.35,0.21,5.58,14
4357,1498,2024-01-09,Delivered,Mobile Banking,Chattogram,34.68,0.26,19.81,21
4358,543,2023-07-23,Cancelled,Card,Khulna,28.53,0.3,23.14,88
4359,727,2024-09-24,Pending,Cash,Sylhet,7.77,0.17,36.32,99
4360,379,2023-10-19,Returned,Mobile Banking,Rajshahi,18.05,0.15,36.83,71
4361,4436,2023-10-04,Cancelled,Card,Rajshahi,4.13,0.18,2.87,31
4362,4303,2023-11-05,Pending,Mobile Banking,Rajshahi,37.23,0.2,25.46,22
4363,3494,2023-09-11,Cancelled,Cash,Sylhet,44.26,0.21,31.96,25
4364,3464,2024-10-20,Delivered,Cash,Chattogram,3.24,0.08,21.69,46
4365,846,2023-01-03,Returned,Cash,Sylhet,26.75,0.15,4.28,42
4366,3853,2023-07-07,Cancelled,Card,Sylhet,28.73,0.11,9.69,4
4367,4822,2023-12-03,Delivered,Cash,Dhaka,22.5,0.01,12.89,33
4368,674,2023-12-16,Cancelled,Card,Sylhet,25.63,0.18,26.68,100
4369,3521,2023-04-10,Delivered,Card,Dhaka,35.81,0.26,3.09,90
4370,3040,2024-04-01,Delivered,Cash,Khulna,24.7,0.28,22.21,54
4371,2058,2024-02-22,Returned,Cash,Dhaka,46.06,0.16,4.8,29
4372,4446,2023-06-06,Delivered,Cash,Rajshahi,27.5,0.23,16.11,47
4373,738,2023-07-21,Returned,Cash,Dhaka,4.52,0.21,17.31,70
4374,3959,2025-06-02,Returned,Mobile Banking,Khulna,47.71,0.07,18.35,83
4375,4313,2024-11-27,Delivered,Mobile Banking,Sylhet,8.19,0.02,28.58,56
4376,3450,2023-11-25,Delivered,Mobile Banking,Rajshahi,39.44,0.22,3.71,25
4377,1725,2023-02-09,Returned,Card,Dhaka,26.82,0.08,11.1,58
4378,2654,2023-11-02,Cancelled,Card,Chattogram,37.3,0.16,25.82,74
4379,1062,2024-12-15,Cancelled,Mobile Banking,Sylhet,26.16,0.16,37.77,100
4380,4684,2023-05-27,Cancelled,Cash,Rajshahi,3.89,0.25,25.02,48
4381,1319,2023-08-30,Pending,Card,Rajshahi,19.37,0.19,35.39,51
4382,830,2023-06-28,Delivered,Card,Dhaka,31.41,0.25,38.75,74
4383,3586,2023-02-18,Returned,Card,Sylhet,31.82,0.23,35.41,80
4384,3222,2023-06-29,Pending,Card,Sylhet,48.68,0.3,38.9,15
4385,3385,2025-06-09,Delivered,Mobile Banking,Chattogram,30.71,0.26,31.19,98
4386,2148,2024-10-23,Returned,Mobile Banking,Chattogram,15.04,0.06,35.54,46
4387,1303,2025-05-30,Delivered,Card,Rajshahi,3.13,0.29,19.91,54
4388,3076,2025-01-20,Cancelled,Cash,Rajshahi,39.63,0.1,14.14,54
4389,4806,2023-11-12,Pending,Mobile Banking,Khulna,44.58,0.18,39.99,79
4390,1961,2024-12-20,Returned,Card,Rajshahi,31.07,0.28,4.36,65
4391,1701,2023-07-28,Delivered,Mobile Banking,Chattogram,24.64,0.06,38.35,62
4392,3021,2024-05-02,Returned,Card,Dhaka,43.19,0.26,17.52,70
4393,1025,2023-09-04,Returned,Cash,Khulna,12.78,0.29,1.38,52
4394,600,2024-06-02,Returned,Card,Rajshahi,20.54,0.26,32.22,19
4395,1442,2024-09-22,Cancelled,Card,Chattogram,25.88,0.25,18.05,43
4396,4106,2024-03-12,Returned,Card,Khulna,3.42,0.08,32.05,6
4397,2423,2024-06-26,Pending,Cash,Dhaka,34.74,0.12,2.27,68
4398,646,2025-06-18,Pending,Card,Dhaka,10.24,0.23,38.98,10
4399,1992,2023-12-15,Delivered,Card,Chattogram,17.32,0.04,27.01,43
4400,3197,2024-06-02,Delivered,Mobile Banking,Sylhet,21.31,0.27,2.4,55
4401,3373,2025-01-16,Returned,Card,Chattogram,32.29,0.06,0.68,9
4402,4748,2024-01-22,Cancelled,Mobile Banking,Chattogram,4.21,0.17,23.96,65
4403,1647,2023-10-08,Pending,Card,Chattogram,17.7,0.03,39.07,51
4404,3142,2024-02-22,Returned,Cash,Sylhet,14.44,0.06,21.2,63
4405,4320,2025-03-11,Pending,Cash,Rajshahi,1.07,0.18,14.48,56
4406,1755,2024-08-29,Delivered,Cash,Rajshahi,34.89,0.19,37.59,81
4407,751,2023-12-10,Cancelled,Card,Dhaka,12.56,0.08,39.37,92
4408,843,2025-06-12,Pending,Cash,Rajshahi,9.16,0.04,31.49,12
4409,3415,2023-02-07,Delivered,Cash,Chattogram,40.1,0.16,28.86,46
4410,3429,2024-01-01,Pending,Card,Rajshahi,2.92,0.25,0.58,16
4411,3511,2024-01-16,Returned,Mobile Banking,Sylhet,45.11,0.06,12.89,78
4412,2304,2023-05-06,Pending,Card,Rajshahi,34.66,0.21,37.04,70
4413,2715,2025-02-10,Pending,Card,Chattogram,9.42,0.12,15.04,47
4414,1506,2023-06-25,Returned,Mobile Banking,Rajshahi,18.16,0.28,13.72,60
4415,1428,2023-04-11,Cancelled,Cash,Dhaka,47.55,0.02,21.72,57
4416,3855,2025-04-08,Cancelled,Card,Rajshahi,31.32,0.01,18.19,63
4417,2743,2024-05-05,Returned,Mobile Banking,Dhaka,30.83,0.04,34.42,30
4418,4072,2023-07-12,Cancelled,Mobile Banking,Khulna,33.0,0.23,3.73,90
4419,3275,2023-03-22,Cancelled,Cash,Sylhet,23.67,0.28,26.52,84
4420,2609,2025-05-27,Returned,Card,Dhaka,9.2,0.25,28.04,5
4421,2375,2024-03-30,Pending,Mobile Banking,Khulna,8.39,0.22,35.26,15
4422,2465,2023-11-30,Cancelled,Card,Khulna,34.68,0.02,16.92,31
4423,3806,2024-07-26,Delivered,Card,Chattogram,44.31,0.06,12.15,18
4424,3936,2023-05-09,Delivered,Cash,Khulna,15.71,0.28,25.25,77
4425,1384,2023-01-06,Returned,Card,Sylhet,25.67,0.19,29.13,43
4426,3621,2024-04-02,Delivered,Cash,Sylhet,49.62,0.14,7.25,11
4427,3277,2023-01-21,Delivered,Mobile Banking,Sylhet,13.6,0.2,6.75,51
4428,2951,2023-07-14,Returned,Cash,Sylhet,20.12,0.05,10.91,12
4429,280,2025-04-30,Delivered,Cash,Chattogram,18.81,0.27,10.29,56
4430,3979,2023-01-28,Delivered,Mobile Banking,Rajshahi,2.6,0.2,30.15,83
4431,2271,2024-03-25,Pending,Cash,Dhaka,25.97,0.14,21.46,19
4432,2156,2024-05-06,Returned,Cash,Chattogram,11.23,0.14,22.14,1
4433,684,2024-10-13,Cancelled,Mobile Banking,Chattogram,7.3,0.25,1.08,14
4434,602,2025-04-12,Returned,Cash,Dhaka,35.81,0.09,39.77,81
4435,2044,2024-03-05,Delivered,Card,Dhaka,38.52,0.04,33.28,66
4436,1533,2023-08-23,Delivered,Cash,Rajshahi,44.56,0.06,18.02,38
4437,961,2024-02-28,Cancelled,Cash,Rajshahi,46.77,0.02,3.14,85
4438,3078,2024-08-27,Cancelled,Card,Sylhet,43.58,0.15,27.92,20
4439,507,2023-05-17,Pending,Cash,Rajshahi,7.0,0.2,21.63,52
4440,1823,2023-03-23,Delivered,Mobile Banking,Rajshahi,11.96,0.28,27.26,23
4441,1195,2023-11-14,Delivered,Mobile Banking,Dhaka,7.0,0.23,27.26,94
4442,875,2023-12-31,Delivered,Card,Khulna,18.32,0.17,6.61,65
4443,2316,2025-02-03,Pending,Mobile Banking,Sylhet,7.08,0.26,13.49,6
4444,4289,2025-01-09,Returned,Cash,Sylhet,33.01,0.27,1.2,79
4445,2804,2024-02-04,Cancelled,Mobile Banking,Chattogram,36.12,0.21,39.3,17
4446,2808,2025-05-16,Pending,Cash,Rajshahi,8.82,0.02,32.36,36
4447,2118,2023-12-22,Pending,Cash,Rajshahi,31.46,0.09,37.19,90
4448,3191,2024-03-27,Delivered,Cash,Dhaka,2.13,0.1,2.24,62
4449,3789,2023-08-23,Cancelled,Cash,Rajshahi,22.28,0.3,20.26,59
4450,4606,2023-02-04,Returned,Cash,Chattogram,14.98,0.14,30.02,66
4451,734,2024-09-30,Delivered,Mobile Banking,Dhaka,49.93,0.23,4.6,53
4452,4556,2023-12-05,Pending,Cash,Sylhet,46.22,0.24,31.19,11
4453,1662,2024-03-29,Pending,Card,Rajshahi,8.23,0.2,26.08,10
4454,4554,2024-04-23,Cancelled,Card,Rajshahi,45.95,0.01,39.41,4
4455,4663,2025-05-08,Cancelled,Card,Chattogram,21.52,0.01,6.06,19
4456,4135,2023-09-16,Cancelled,Mobile Banking,Chattogram,29.26,0.25,25.36,90
4457,970,2024-10-01,Delivered,Card,Dhaka,27.15,0.22,37.91,54
4458,262,2023-02-22,Pending,Cash,Sylhet,36.58,0.16,29.87,39
4459,4280,2024-09-03,Cancelled,Mobile Banking,Chattogram,17.41,0.07,13.78,82
4460,4616,2024-03-18,Returned,Mobile Banking,Chattogram,4.41,0.03,5.21,86
4461,3600,2024-02-24,Cancelled,Cash,Sylhet,21.46,0.05,38.57,62
4462,3960,2024-12-06,Cancelled,Card,Khulna,27.68,0.17,3.34,42
4463,386,2025-01-21,Delivered,Cash,Dhaka,28.19,0.16,39.02,29
4464,4349,2023-09-06,Delivered,Card,Khulna,39.84,0.28,12.49,79
4465,1035,2023-10-20,Delivered,Card,Sylhet,3.17,0.29,34.48,44
4466,1540,2023-07-26,Delivered,Card,Rajshahi,49.42,0.17,22.4,33
4467,1807,2023-04-11,Cancelled,Card,Dhaka,49.54,0.25,36.55,42
4468,4164,2023-08-03,Pending,Card,Sylhet,5.85,0.24,17.35,11
4469,2475,2023-10-27,Returned,Cash,Sylhet,17.86,0.23,34.07,59
4470,2057,2024-07-29,Returned,Mobile Banking,Dhaka,29.93,0.13,9.92,84
4471,4633,2024-03-10,Pending,Mobile Banking,Khulna,19.29,0.12,18.94,91
4472,1601,2023-08-27,Returned,Mobile Banking,Rajshahi,24.89,0.08,33.93,15
4473,3688,2023-05-04,Cancelled,Cash,Khulna,16.97,0.28,5.18,3
4474,4791,2024-06-01,Pending,Cash,Chattogram,35.89,0.25,29.28,80
4475,801,2025-01-06,Delivered,Mobile Banking,Khulna,18.84,0.05,17.76,28
4476,2070,2025-04-16,Delivered,Card,Chattogram,22.06,0.08,20.77,53
4477,3276,2023-05-29,Delivered,Mobile Banking,Dhaka,29.22,0.17,23.37,42
4478,4251,2023-02-26,Cancelled,Mobile Banking,Chattogram,48.49,0.12,11.39,15
4479,3595,2023-06-05,Delivered,Card,Sylhet,32.45,0.06,4.31,40
4480,2858,2024-08-19,Delivered,Card,Chattogram,5.75,0.24,1.24,90
4481,1486,2024-06-19,Delivered,Card,Sylhet,16.63,0.0,17.52,34
4482,4174,2023-04-25,Returned,Cash,Sylhet,21.57,0.1,11.12,36
4483,4815,2024-08-26,Pending,Card,Khulna,37.27,0.28,25.5,27
4484,4859,2023-11-27,Returned,Mobile Banking,Rajshahi,22.9,0.23,28.78,14
4485,4153,2023-07-10,Cancelled,Mobile Banking,Khulna,33.3,0.12,20.4,3
4486,339,2024-06-17,Cancelled,Mobile Banking,Khulna,42.14,0.28,24.95,3
4487,274,2024-01-01,Cancelled,Mobile Banking,Sylhet,6.11,0.27,22.65,87
4488,3962,2024-05-08,Returned,Card,Rajshahi,38.52,0.02,0.68,69
4489,1893,2024-06-29,Pending,Cash,Sylhet,37.53,0.04,33.75,66
4490,3757,2023-09-06,Delivered,Mobile Banking,Rajshahi,41.17,0.12,2.85,60
4491,4529,2025-06-04,Cancelled,Card,Chattogram,47.85,0.28,16.71,38
4492,2439,2023-02-06,Cancelled,Card,Sylhet,16.17,0.25,4.89,100
4493,1922,2023-10-24,Returned,Cash,Khulna,22.02,0.01,26.66,2
4494,3414,2024-04-09,Delivered,Cash,Sylhet,13.87,0.15,13.36,79
4495,1284,2025-04-26,Delivered,Card,Dhaka,17.03,0.22,3.31,66
4496,4092,2023-08-09,Returned,Mobile Banking,Dhaka,17.16,0.08,2.29,100
4497,2222,2025-01-07,Returned,Mobile Banking,Dhaka,43.62,0.22,9.87,92
4498,1748,2025-05-22,Returned,Cash,Khulna,4.08,0.11,26.86,78
4499,3267,2025-03-21,Pending,Card,Khulna,10.93,0.08,28.87,12
4500,3513,2025-02-28,Cancelled,Mobile Banking,Dhaka,30.92,0.12,5.57,30
4501,3379,2025-05-08,Cancelled,Card,Khulna,38.49,0.29,5.99,99
4502,4404,2024-04-30,Cancelled,Card,Khulna,35.17,0.27,23.93,8
4503,2643,2024-02-03,Pending,Mobile Banking,Khulna,3.28,0.27,38.31,96
4504,556,2024-06-16,Returned,Mobile Banking,Dhaka,23.24,0.28,22.34,20
4505,2255,2023-02-21,Cancelled,Mobile Banking,Chattogram,10.04,0.05,28.61,79
4506,1141,2025-02-10,Cancelled,Cash,Chattogram,49.42,0.27,23.23,63
4507,3805,2024-03-06,Cancelled,Cash,Rajshahi,49.95,0.06,4.64,78
4508,1786,2025-04-18,Pending,Card,Sylhet,3.49,0.25,37.89,26
4509,1114,2023-07-27,Returned,Mobile Banking,Chattogram,33.72,0.16,3.34,25
4510,3100,2025-06-04,Cancelled,Mobile Banking,Rajshahi,40.84,0.07,30.51,57
4511,3616,2024-02-23,Cancelled,Card,Chattogram,16.91,0.12,39.18,83
4512,1241,2024-04-04,Pending,Mobile Banking,Dhaka,34.99,0.13,13.1,60
4513,3893,2024-06-02,Returned,Mobile Banking,Rajshahi,10.2,0.22,7.28,20
4514,71,2023-06-18,Returned,Mobile Banking,Dhaka,7.27,0.18,22.86,26
4515,4126,2024-10-11,Cancelled,Cash,Dhaka,46.34,0.25,31.91,96
4516,2869,2024-12-02,Delivered,Card,Rajshahi,32.48,0.12,38.0,23
4517,4767,2023-05-20,Pending,Mobile Banking,Rajshahi,41.03,0.22,27.9,64
4518,1545,2023-12-13,Delivered,Cash,Chattogram,27.1,0.24,13.77,14
4519,2371,2024-10-29,Delivered,Cash,Chattogram,8.58,0.02,20.03,86
4520,2418,2023-02-27,Cancelled,Card,Sylhet,19.46,0.11,30.57,94
4521,1180,2024-11-26,Cancelled,Mobile Banking,Chattogram,44.2,0.27,31.62,92
4522,2714,2025-02-04,Cancelled,Cash,Rajshahi,1.76,0.21,3.44,38
4523,1107,2024-10-19,Pending,Cash,Chattogram,11.15,0.13,24.74,40
4524,2453,2024-03-24,Pending,Card,Rajshahi,13.41,0.05,38.71,57
4525,4709,2023-07-04,Pending,Cash,Sylhet,13.89,0.03,31.52,30
4526,3352,2023-06-27,Delivered,Mobile Banking,Rajshahi,5.83,0.07,0.79,3
4527,281,2024-05-01,Pending,Cash,Sylhet,42.56,0.07,9.39,99
4528,1716,2024-04-09,Returned,Cash,Sylhet,8.82,0.11,18.08,68
4529,1114,2023-05-07,Pending,Mobile Banking,Sylhet,41.65,0.05,28.4,55
4530,2177,2023-02-14,Cancelled,Cash,Dhaka,18.4,0.04,22.43,98
4531,4405,2023-07-09,Delivered,Card,Khulna,23.41,0.25,3.55,75
4532,1988,2023-12-28,Pending,Cash,Rajshahi,23.68,0.07,29.66,77
4533,4581,2024-01-01,Cancelled,Card,Chattogram,35.94,0.17,33.63,66
4534,3179,2023-07-12,Cancelled,Card,Khulna,36.83,0.06,8.63,36
4535,3022,2024-07-20,Returned,Mobile Banking,Khulna,32.39,0.15,3.16,53
4536,3071,2023-10-21,Returned,Card,Dhaka,38.91,0.08,31.74,30
4537,1529,2025-02-10,Pending,Cash,Rajshahi,1.41,0.03,25.8,80
4538,2840,2024-06-10,Delivered,Mobile Banking,Rajshahi,25.74,0.29,32.24,54
4539,4379,2023-05-29,Delivered,Card,Chattogram,26.68,0.14,22.88,32
4540,1131,2023-05-29,Pending,Card,Dhaka,12.73,0.12,17.43,79
4541,3405,2023-09-08,Pending,Card,Khulna,28.26,0.06,38.54,87
4542,4966,2024-03-10,Pending,Cash,Rajshahi,23.89,0.15,31.31,47
4543,4357,2025-02-04,Delivered,Cash,Dhaka,24.13,0.19,16.77,99
4544,3302,2023-08-02,Returned,Card,Sylhet,6.8,0.09,36.35,81
4545,1930,2024-09-11,Delivered,Mobile Banking,Rajshahi,22.33,0.14,39.74,82
4546,4317,2023-02-04,Cancelled,Cash,Khulna,38.56,0.07,12.68,32
4547,693,2024-01-16,Returned,Mobile Banking,Sylhet,21.09,0.16,35.75,16
4548,2446,2025-02-10,Cancelled,Cash,Sylhet,24.89,0.24,2.29,65
4549,714,2023-08-15,Delivered,Mobile Banking,Sylhet,48.41,0.02,8.97,14
4550,2845,2023-08-08,Cancelled,Mobile Banking,Khulna,43.72,0.16,6.86,66
4551,4726,2023-05-20,Delivered,Card,Dhaka,46.51,0.12,14.59,70
4552,4725,2024-07-19,Returned,Card,Rajshahi,4.81,0.02,22.72,90
4553,2757,2025-03-08,Returned,Card,Dhaka,31.31,0.28,28.94,55
4554,1730,2023-09-22,Returned,Card,Khulna,11.95,0.08,36.16,44
4555,1828,2025-02-25,Cancelled,Mobile Banking,Chattogram,20.81,0.17,6.76,8
4556,1522,2023-12-02,Pending,Card,Rajshahi,34.31,0.11,23.34,88
4557,301,2024-09-13,Returned,Cash,Rajshahi,29.37,0.08,22.41,58
4558,4093,2024-07-10,Delivered,Card,Chattogram,25.78,0.16,18.61,39
4559,1029,2023-10-06,Cancelled,Card,Sylhet,40.91,0.21,27.94,50
4560,3919,2023-11-28,Returned,Cash,Rajshahi,34.45,0.24,20.78,43
4561,1820,2025-02-11,Pending,Card,Rajshahi,41.23,0.19,22.23,31
4562,4123,2024-12-24,Returned,Card,Rajshahi,46.66,0.16,36.18,64
4563,1711,2023-07-14,Cancelled,Card,Khulna,35.89,0.23,34.48,85
4564,3187,2024-09-22,Cancelled,Cash,Chattogram,20.37,0.16,23.3,20
4565,4474,2024-12-06,Pending,Cash,Rajshahi,11.43,0.29,6.67,2
4566,4193,2023-02-12,Pending,Card,Chattogram,14.27,0.16,38.37,43
4567,1160,2023-09-15,Delivered,Cash,Sylhet,20.43,0.1,25.1,40
4568,388,2024-11-18,Returned,Mobile Banking,Rajshahi,37.26,0.13,32.4,58
4569,1904,2024-03-17,Cancelled,Cash,Dhaka,2.97,0.15,2.67,84
4570,4260,2023-10-23,Pending,Card,Dhaka,40.9,0.09,35.92,86
4571,1899,2024-09-02,Cancelled,Cash,Dhaka,38.15,0.05,27.89,13
4572,1439,2024-03-12,Pending,Card,Dhaka,25.47,0.13,27.57,84
4573,4777,2024-12-08,Delivered,Mobile Banking,Khulna,20.58,0.27,4.85,95
4574,1002,2024-09-20,Returned,Mobile Banking,Sylhet,6.52,0.08,28.66,23
4575,1160,2024-11-06,Pending,Card,Rajshahi,15.2,0.11,3.53,26
4576,4254,2025-03-18,Cancelled,Cash,Sylhet,6.37,0.23,2.71,94
4577,813,2024-02-02,Cancelled,Mobile Banking,Dhaka,41.13,0.02,13.35,73
4578,1390,2023-05-05,Delivered,Card,Sylhet,25.96,0.25,1.42,39
4579,3011,2024-05-11,Delivered,Card,Sylhet,13.09,0.22,6.81,42
4580,2397,2025-05-18,Pending,Mobile Banking,Khulna,1.89,0.16,29.18,32
4581,4490,2025-03-11,Returned,Card,Dhaka,26.67,0.06,33.48,44
4582,1348,2023-12-30,Pending,Mobile Banking,Chattogram,37.85,0.03,7.59,40
4583,2996,2023-05-27,Cancelled,Mobile Banking,Sylhet,38.56,0.07,33.02,76
4584,1538,2024-04-04,Pending,Cash,Sylhet,11.51,0.23,19.48,76
4585,4939,2023-06-20,Delivered,Card,Dhaka,49.76,0.28,38.34,91
4586,1487,2023-11-06,Pending,Mobile Banking,Khulna,28.87,0.22,6.0,46
4587,3147,2024-12-13,Delivered,Mobile Banking,Rajshahi,17.27,0.16,2.62,26
4588,1783,2023-12-18,Cancelled,Cash,Dhaka,20.25,0.29,33.88,14
4589,2549,2025-05-09,Returned,Mobile Banking,Rajshahi,7.1,0.25,14.8,78
4590,1751,2023-12-14,Pending,Cash,Chattogram,25.17,0.2,18.56,11
4591,2014,2025-06-10,Delivered,Mobile Banking,Rajshahi,37.91,0.01,20.72,98
4592,2236,2023-12-17,Pending,Card,Sylhet,21.06,0.09,33.09,54
4593,3565,2024-07-26,Delivered,Card,Khulna,43.48,0.09,3.5,8
4594,4461,2023-05-21,Delivered,Card,Chattogram,24.36,0.1,22.27,39
4595,2549,2023-06-19,Delivered,Cash,Khulna,45.13,0.12,17.51,15
4596,2225,2023-08-13,Pending,Card,Khulna,35.46,0.28,13.94,4
4597,4725,2025-01-15,Delivered,Cash,Rajshahi,3.7,0.22,14.25,65
4598,970,2025-02-24,Pending,Cash,Khulna,4.28,0.21,37.25,35
4599,273,2023-08-09,Delivered,Cash,Chattogram,40.21,0.13,11.09,6
4600,1587,2023-12-31,Returned,Mobile Banking,Khulna,18.48,0.1,18.46,66
4601,2825,2025-01-12,Delivered,Cash,Chattogram,10.27,0.04,19.97,83
4602,3519,2025-04-19,Pending,Mobile Banking,Sylhet,43.4,0.14,28.93,95
4603,2389,2023-04-23,Pending,Cash,Sylhet,49.18,0.06,21.0,53
4604,4021,2023-09-06,Pending,Cash,Rajshahi,40.63,0.12,25.04,83
4605,4601,2024-04-14,Cancelled,Mobile Banking,Dhaka,36.53,0.05,16.25,23
4606,4957,2024-03-24,Returned,Mobile Banking,Sylhet,1.05,0.1,28.89,73
4607,3821,2023-02-17,Returned,Card,Dhaka,6.19,0.01,18.9,19
4608,2785,2023-12-17,Returned,Card,Chattogram,33.88,0.0,9.3,13
4609,629,2023-03-25,Cancelled,Mobile Banking,Dhaka,21.07,0.26,32.77,62
4610,4346,2024-11-06,Cancelled,Card,Khulna,1.95,0.19,30.74,8
4611,4608,2024-08-21,Returned,Mobile Banking,Chattogram,37.3,0.18,25.29,62
4612,345,2023-06-22,Delivered,Mobile Banking,Khulna,21.52,0.15,21.12,92
4613,4643,2023-05-25,Delivered,Card,Dhaka,33.28,0.22,8.74,91
4614,556,2025-01-31,Returned,Mobile Banking,Khulna,23.95,0.22,34.8,56
4615,4011,2024-03-26,Delivered,Mobile Banking,Chattogram,2.3,0.28,4.34,38
4616,2920,2024-06-28,Pending,Card,Khulna,32.16,0.07,15.64,73
4617,460,2023-11-17,Cancelled,Cash,Dhaka,39.62,0.24,34.18,15
4618,2789,2023-05-28,Returned,Cash,Khulna,8.64,0.3,24.02,62
4619,2812,2024-12-06,Delivered,Mobile Banking,Khulna,44.66,0.01,17.83,61
4620,2536,2023-05-06,Returned,Card,Rajshahi,9.9,0.11,31.76,46
4621,3116,2024-10-02,Returned,Card,Chattogram,21.72,0.13,39.59,34
4622,2550,2024-11-05,Pending,Cash,Rajshahi,26.83,0.25,7.96,25
4623,60,2024-04-10,Cancelled,Mobile Banking,Dhaka,16.38,0.0,2.5,1
4624,4673,2023-05-09,Cancelled,Cash,Sylhet,25.52,0.18,18.79,75
4625,3186,2024-11-13,Returned,Cash,Dhaka,36.2,0.27,11.85,15
4626,1795,2025-04-16,Pending,Mobile Banking,Dhaka,36.01,0.04,26.84,90
4627,4445,2023-03-16,Delivered,Mobile Banking,Dhaka,46.19,0.03,20.02,47
4628,1965,2024-04-30,Cancelled,Mobile Banking,Dhaka,43.24,0.3,20.21,38
4629,4770,2025-02-06,Returned,Mobile Banking,Rajshahi,49.27,0.25,14.52,33
4630,1494,2023-08-04,Delivered,Mobile Banking,Dhaka,30.17,0.21,8.82,49
4631,4772,2025-01-12,Returned,Mobile Banking,Khulna,20.63,0.12,8.93,99
4632,2597,2023-08-25,Delivered,Mobile Banking,Dhaka,12.76,0.26,15.79,27
4633,4234,2023-04-06,Delivered,Card,Sylhet,12.95,0.28,27.43,52
